run_id,impl,benchmark_name,name,aggregate_name,run_type,repetitions,real_time,cpu_time,time_unit,threads,shards,keys,ops,write_percent,read_percent,skew_mode,reads,writes,baseline_ops_per_sec,dbwaller_ops_per_sec,cycles,instructions,source_file
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/0/iterations:1/repeats:5/manual_time/threads:2_stddev,stddev,aggregate,5,17171935.389953535,28294552.814988405,ns,,1,100000,1000000,0,0,0,0,0,2449383.2422701134,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/1/iterations:1/repeats:5/manual_time/threads:2_cv,cv,aggregate,5,0.2785073535213947,0.2036540256300326,ns,,1,100000,1000000,0,0,1,0,0,0.21801225014737505,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/1/iterations:1/repeats:5/manual_time/threads:8_cv,cv,aggregate,5,0.11332972261492866,0.10579701364704423,ns,,1,100000,1000000,0,0,1,0,0,0.11779466928690066,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/1/iterations:1/repeats:5/manual_time/threads:1_cv,cv,aggregate,5,0.07999475581563985,0.07940442271729692,ns,,1,100000,1000000,0,0,1,0,0,0.07575335045331578,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/1/iterations:1/repeats:5/manual_time/threads:32_cv,cv,aggregate,5,0.15347733737915484,0.06716053414252739,ns,,1,100000,1000000,0,0,1,0,0,0.1461282066539681,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/1/iterations:1/repeats:5/manual_time/threads:4_cv,cv,aggregate,5,0.12393755204640083,0.1185010837332126,ns,,1,100000,1000000,0,0,1,0,0,0.11880922435006164,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/1/iterations:1/repeats:5/manual_time/threads:16_cv,cv,aggregate,5,0.09114224777120772,0.06977777088939435,ns,,1,100000,1000000,0,0,1,0,0,0.09064347487080586,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/1/iterations:1/repeats:5/manual_time/threads:2_stddev,stddev,aggregate,5,17052811.498549156,19205898.3680788,ns,,1,100000,1000000,0,0,1,0,0,1870160.2376067855,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/1/iterations:1/repeats:5/manual_time/threads:8_stddev,stddev,aggregate,5,3186869.5783948274,18316295.7773438,ns,,1,100000,1000000,0,0,1,0,0,529268.782578672,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/1/iterations:1/repeats:5/manual_time/threads:1_stddev,stddev,aggregate,5,4263441.831241196,4231191.711567897,ns,,1,100000,1000000,0,0,1,0,0,1428262.6835030536,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T055850Z_Ojongs-MacBook-Pro_a061c0e/baseline.json
