run_id,impl,benchmark_name,name,aggregate_name,run_type,repetitions,real_time,cpu_time,time_unit,threads,shards,keys,ops,write_percent,read_percent,skew_mode,reads,writes,baseline_ops_per_sec,dbwaller_ops_per_sec,cycles,instructions,source_file
run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/0/iterations:1/repeats:5/manual_time/threads:8_cv,cv,aggregate,5,0.1547650287301365,0.14689030622676297,ns,,1,100000,1000000,0,0,0,0,0,0.16514180849053992,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3/baseline.json
run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/0/iterations:1/repeats:5/manual_time/threads:1_cv,cv,aggregate,5,0.09819543169107663,0.09747914609950893,ns,,1,100000,1000000,0,0,0,0,0,0.09564339238722414,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3/baseline.json
run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/0/iterations:1/repeats:5/manual_time/threads:32_cv,cv,aggregate,5,0.23475273158799861,0.14404241350316113,ns,,1,100000,1000000,0,0,0,0,0,0.23541688615146295,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3/baseline.json
run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/0/iterations:1/repeats:5/manual_time/threads:4_cv,cv,aggregate,5,0.14802438742900342,0.15139415629811173,ns,,1,100000,1000000,0,0,0,0,0,0.14110918421918991,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3/baseline.json
run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/0/iterations:1/repeats:5/manual_time/threads:2_cv,cv,aggregate,5,0.16619208056420434,0.1711011331252634,ns,,1,100000,1000000,0,0,0,0,0,0.16828569318690498,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3/baseline.json
run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/0/iterations:1/repeats:5/manual_time/threads:16_cv,cv,aggregate,5,0.09029367860489967,0.06826671284067069,ns,,1,100000,1000000,0,0,0,0,0,0.10165928456288591,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3/baseline.json
run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/0/iterations:1/repeats:5/manual_time/threads:8_stddev,stddev,aggregate,5,5254095.55425237,30302430.925664634,ns,,1,100000,1000000,0,0,0,0,0,620594.8352573545,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3/baseline.json
run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/0/iterations:1/repeats:5/manual_time/threads:1_stddev,stddev,aggregate,5,4870325.674440986,4831768.330543016,ns,,1,100000,1000000,0,0,0,0,0,1942926.5196914654,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3/baseline.json
run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/0/iterations:1/repeats:5/manual_time/threads:32_stddev,stddev,aggregate,5,1576583.5728958452,9479717.516939892,ns,,1,100000,1000000,0,0,0,0,0,1145572.6103690434,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3/baseline.json
run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3,baseline,BM_GlobalMutex_Mixed,BM_GlobalMutex_Mixed/1/100000/1000000/0/0/iterations:1/repeats:5/manual_time/threads:4_stddev,stddev,aggregate,5,8315280.1330996845,24950324.68601493,ns,,1,100000,1000000,0,0,0,0,0,638563.9938644575,,,,/Applications/dev/cplusplus/DBWaller/results/raw/run_20260318T071500Z_Ojongs-MacBook-Pro_a061c0e_trial3/baseline.json
